Position,TrackName,Artist,Date,Country,Indicators
8,Tuesday                                                                     ,Burak Yeter      ,25/01/2017,pl,0 0 1 0 0 0
9,Closer                                                                      ,The Chainsmokers ,25/01/2017,pl,0 0 1 0 0 0
10,Just Hold On                                                                ,Steve Aoki       ,25/01/2017,pl,0 0 1 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,26/01/2017,pl,1 0 0 0 0 0
2,Castle on the Hill                                                          ,Ed Sheeran       ,26/01/2017,pl,1 0 0 0 0 0
3,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,26/01/2017,pl,1 0 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,26/01/2017,pl,1 0 0 0 0 0
5,Paris                                                                       ,The Chainsmokers ,26/01/2017,pl,1 0 0 0 0 0
6,Starboy                                                                     ,The Weeknd       ,26/01/2017,pl,1 0 0 0 0 0
7,I Feel It Coming                                                            ,The Weeknd       ,26/01/2017,pl,1 0 0 0 0 0
8,Tuesday                                                                     ,Burak Yeter      ,26/01/2017,pl,1 0 0 0 0 0
9,Closer                                                                      ,The Chainsmokers ,26/01/2017,pl,1 0 0 0 0 0
10,Just Hold On                                                                ,Steve Aoki       ,26/01/2017,pl,1 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,27/01/2017,pl,0 0 0 0 0 0
2,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,27/01/2017,pl,0 0 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,27/01/2017,pl,0 0 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,27/01/2017,pl,0 0 0 0 0 0
5,Paris                                                                       ,The Chainsmokers ,27/01/2017,pl,0 0 0 0 0 0
6,Starboy                                                                     ,The Weeknd       ,27/01/2017,pl,0 0 0 0 0 0
7,I Feel It Coming                                                            ,The Weeknd       ,27/01/2017,pl,0 0 0 0 0 0
8,Tuesday                                                                     ,Burak Yeter      ,27/01/2017,pl,0 0 0 0 0 0
9,Closer                                                                      ,The Chainsmokers ,27/01/2017,pl,0 0 0 0 0 0
10,Just Hold On                                                                ,Steve Aoki       ,27/01/2017,pl,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,28/01/2017,pl,0 0 0 0 0 0
2,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,28/01/2017,pl,0 0 0 0 0 0
3,Castle on the Hill                                                          ,Ed Sheeran       ,28/01/2017,pl,0 0 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,28/01/2017,pl,0 0 0 0 0 0
