Position,TrackName,Artist,Date,Country,Indicators
1,Shape of You                                                                ,Ed Sheeran       ,25-01-17,fr,0 0 0 0 0 0
2,Tchoin                                                                      ,Kaaris           ,25-01-17,fr,0 0 0 0 0 0
3,Je m'en vais                                                                ,Vianney          ,25-01-17,fr,0 0 0 0 0 0
4,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,25-01-17,fr,0 0 0 0 0 0
5,Afro Trap Pt. 7 (La puissance)                                              ,MHD              ,25-01-17,fr,0 0 0 0 0 0
6,Mauvaise graine                                                             ,Nekfeu           ,25-01-17,fr,0 0 0 0 0 0
7,Sunset Lover                                                                ,Petit Biscuit    ,25-01-17,fr,0 0 0 0 0 0
8,Human                                                                       ,Rag'n'Bone Man   ,25-01-17,fr,0 0 0 0 0 0
9,Tuesday                                                                     ,Burak Yeter      ,25-01-17,fr,0 0 0 0 0 0
10,Starboy                                                                     ,The Weeknd       ,25-01-17,fr,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,26-01-17,fr,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,26-01-17,fr,0 0 0 0 0 0
3,Je m'en vais                                                                ,Vianney          ,26-01-17,fr,0 0 0 0 0 0
4,Tchoin                                                                      ,Kaaris           ,26-01-17,fr,0 0 0 0 0 0
5,Afro Trap Pt. 7 (La puissance)                                              ,MHD              ,26-01-17,fr,0 0 0 0 0 0
6,Human                                                                       ,Rag'n'Bone Man   ,26-01-17,fr,0 0 0 0 0 0
7,Sunset Lover                                                                ,Petit Biscuit    ,26-01-17,fr,0 0 0 0 0 0
8,Mauvaise graine                                                             ,Nekfeu           ,26-01-17,fr,0 0 0 0 0 0
9,Tuesday                                                                     ,Burak Yeter      ,26-01-17,fr,0 0 0 0 0 0
10,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,26-01-17,fr,0 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,27-01-17,fr,0 1 0 0 0 0
2,Tchoin                                                                      ,Kaaris           ,27-01-17,fr,0 1 0 0 0 0
3,Je m'en vais                                                                ,Vianney          ,27-01-17,fr,0 1 0 0 0 0
4,Afro Trap Pt. 7 (La puissance)                                              ,MHD              ,27-01-17,fr,0 1 0 0 0 0
5,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,27-01-17,fr,0 1 0 0 0 0
