Position,TrackName,Artist,Date,Country,Indicators
1,Shape of You                                                                ,Ed Sheeran       ,27-01-17,hu,1 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,27-01-17,hu,1 0 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,27-01-17,hu,1 0 0 0 0 0
4,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,27-01-17,hu,1 0 0 0 0 0
5,Castle on the Hill                                                          ,Ed Sheeran       ,27-01-17,hu,1 0 0 0 0 0
6,Call On Me - Ryan Riback Extended Remix                                     ,Starley          ,27-01-17,hu,1 0 0 0 0 0
7,Starboy                                                                     ,The Weeknd       ,27-01-17,hu,1 0 0 0 0 0
8,Scared to Be Lonely                                                         ,Martin Garrix    ,27-01-17,hu,1 0 0 0 0 0
9,Just Hold On                                                                ,Steve Aoki       ,27-01-17,hu,1 0 0 0 0 0
10,Closer                                                                      ,The Chainsmokers ,27-01-17,hu,1 0 0 0 0 0
1,Shape of You                                                                ,Ed Sheeran       ,28-01-17,hu,0 0 0 0 0 0
2,Rockabye (feat. Sean Paul & Anne-Marie)                                     ,Clean Bandit     ,28-01-17,hu,0 0 0 0 0 0
3,Paris                                                                       ,The Chainsmokers ,28-01-17,hu,0 0 0 0 0 0
4,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Dark,ZAYN             ,28-01-17,hu,0 0 0 0 0 0
5,Castle on the Hill                                                          ,Ed Sheeran       ,28-01-17,hu,0 0 0 0 0 0
6,Scared to Be Lonely                                                         ,Martin Garrix    ,28-01-17,hu,0 0 0 0 0 0
7,Starboy                                                                     ,The Weeknd       ,28-01-17,hu,0 0 0 0 0 0
