Position,TrackName,Artist,Date,Country,Indicators
5,Caile (feat. Zion & De La Ghetto)                                           ,Revol            ,25-01-17,do,0 1 0 0 0 0
6,Pa Ti                                                                       ,Bad Bunny        ,25-01-17,do,0 1 0 0 0 0
7,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian)                               ,Arcangel         ,25-01-17,do,0 1 0 0 0 0
8,Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)                  ,Farruko          ,25-01-17,do,0 1 0 0 0 0
9,Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]            ,Anuel Aa         ,25-01-17,do,0 1 0 0 0 0
10,Otra Vez (feat. J Balvin)                                                   ,Zion & Lennox    ,25-01-17,do,0 1 0 0 0 0
1,Despacito (Featuring Daddy Yankee)                                          ,Luis Fonsi       ,26-01-17,do,0 0 0 0 0 0
2,Soy Peor                                                                    ,Bad Bunny        ,26-01-17,do,0 0 0 0 0 0
3,Shape of You                                                                ,Ed Sheeran       ,26-01-17,do,0 0 0 0 0 0
4,Chantaje                                                                    ,Shakira          ,26-01-17,do,0 0 0 0 0 0
5,Caile (feat. Zion & De La Ghetto)                                           ,Revol            ,26-01-17,do,0 0 0 0 0 0
6,Pa Ti                                                                       ,Bad Bunny        ,26-01-17,do,0 0 0 0 0 0
