Date,TEMP, VISIB,  WDSP,PRCP  , FRSHTT,Country
20170724,15,5.3,4.8, 0.04E,110000,dk
20170725,17,6.7,7, 0.11G,10000,dk
20170726,18,6.3,3.5, 0.00G,0,dk
20170727,17,5.9,3.4, 0.00G,110000,dk
20170728,16,6.6,5.1, 0.28G,10000,dk
20170729,17,6.1,6.4, 0.22G,10000,dk
20170730,17,6,5.8, 0.20G,10000,dk
20170731,18,6.5,4.8, 0.00G,10000,dk
20170801,18,6,3.5, 0.03G,110000,dk
20170802,18,5.8,5.2, 0.07G,110000,dk
20170803,17,5.3,4.8, 0.09G,110000,dk
20170804,17,6.2,7.6, 0.70G,10010,dk
20170805,17,6.5,10.1, 0.12G,10000,dk
20170806,16,6.6,10.6, 0.04G,10000,dk
20170807,17,6.7,5.8, 0.01G,0,dk
20170808,19,7.2,6.6, 0.00G,10000,dk
20170809,19,6.1,7, 0.10G,10000,dk
20170810,18,7,7.7, 0.00G,0,dk
20170811,16,6.7,2.8, 0.00G,10000,dk
20170812,16,6.5,4.7, 0.00G,10000,dk
20170813,15,6.5,13.1, 0.12G,0,dk
20170814,15,7,4, 0.00G,0,dk
20170815,19,6.7,6.9, 0.00G,10000,dk
20170816,17,4.9,4.5, 0.14G,100000,dk
20170817,17,4.6,4.5, 0.00G,110000,dk
20170818,18,5.5,4, 0.26G,10000,dk
20170819,16,6.5,5.9, 0.11G,10000,dk
20170820,15,6.4,7, 0.07G,10000,dk
20170821,16,6.2,11.4, 0.17G,10000,dk
20170822,16,6.1,5.5, 0.00G,100000,dk
20170823,15,4.9,3.4, 0.00G,100000,dk
20170824,16,5.9,5.6, 0.00G,110000,dk
20170825,17,6.5,9.9, 0.01G,0,dk
20170826,16,6.5,3.3, 0.00G,10000,dk
20170827,16,4.1,3.9, 0.10G,110000,dk
20170828,15,4.9,2.9, 0.00G,100000,dk
20170829,19,6.3,5.4, 0.00G,0,dk
20170830,15,5.7,5.1, 0.00G,10000,dk
20170831,14,6.2,7.7, 0.45G,10000,dk
20170901,14,6.5,5.4, 0.01G,100000,dk
20170902,13,6.1,2.4, 0.00G,100000,dk
20170903,13,5.6,2.8, 0.01G,100000,dk
20170904,12,4.8,6.3, 0.00G,110000,dk
20170905,15,5.1,3, 0.00G,110000,dk
20170906,16,3.1,7, 0.50G,10000,dk
20170907,14,4.3,5.4, 1.77G,110000,dk
20170908,14,5.9,4.6, 0.00G,110000,dk
20170909,14,5.8,2.1, 0.48G,110000,dk
20170910,14,5.9,5.1, 0.04G,110000,dk
20170911,15,6.7,7.5, 0.13G,10000,dk
20170912,15,6.6,6.2, 0.12G,10000,dk
20170913,13,5.9,6.9, 0.02G,10000,dk
20170914,12,6.5,5.6, 0.45G,10000,dk
20170915,13,6.2,6.2, 0.29G,110000,dk
20170916,11,5.3,2.5, 0.00G,110000,dk
20170917,11,4.8,2.5, 0.03G,100000,dk
20170918,11,4.3,2.1, 0.00G,100000,dk
20170919,12,5.9,6.7, 0.28E,10000,dk
20170920,12,4,3.1,99.99,110000,dk
20170921,14,5.3,2.1, 0.09G,110000,dk
20170922,12,5.9,3.4, 0.00G,100000,dk
20170923,13,4.1,2.9, 0.00G,110000,dk
20170924,15,5.3,4.8, 0.00G,110000,dk
20170925,16,6.3,9.7, 0.00G,0,dk
20170926,16,6.4,9.4, 0.00G,0,dk
20170927,16,5.9,9.4, 0.32F,10000,dk
20170928,15,6.3,9.9, 0.01E,10000,dk
20170929,15,6.1,10.6, 0.29G,10000,dk
20170930,14,6.7,13.1, 0.00G,10000,dk
20171001,14,5.9,6.1, 0.20G,10000,dk
20171002,14,6.2,8.4, 0.43G,10000,dk
20171003,12,6.6,11.3, 0.37G,10000,dk
20171004,10,6.4,10.5, 0.04G,10000,dk
20171005,10,6.4,10.1, 0.24G,0,dk
20171006,11,7.2,8.7, 0.00G,0,dk
20171007,10,6,6.3, 0.00G,110000,dk
20171008,8,6.2,7.9, 0.26G,100000,dk
20171009,8,6.8,4.9, 0.00G,100000,dk
20171010,7,5.4,3.4, 0.00G,110000,dk
20171011,13,6.3,5.1, 0.14G,11000,dk
20171012,11,5.5,13.1, 0.00G,10000,dk
20171013,12,5.6,6.1, 0.15G,0,dk
20171014,16,5,7, 0.00G,10000,dk
20171015,14,4.4,4.7, 0.06G,0,dk
20171016,15,5,4.7, 0.00G,0,dk
20171017,14,5.4,7.9, 0.00G,10000,dk
20171018,12,5.4,4.5, 0.00G,110000,dk
20171019,12,5.1,5.9, 0.04G,10000,dk
20171020,12,3.3,9.8, 0.01G,10000,dk
20171021,12,3.9,6.9, 0.28G,10000,dk
20171022,11,4.8,3.1, 0.23G,110000,dk
20171023,10,4.6,6.7, 0.00G,110000,dk
20171024,11,4.6,7.9, 0.19G,10000,dk
20171025,12,6.3,9, 0.50G,10000,dk
20171026,12,6.3,9.2, 0.19G,10000,dk
20171027,10,6.3,12.8, 0.15G,10000,dk
20171028,11,5.9,17.7, 0.00G,10000,dk
20171029,7,6.4,14.9, 0.11G,10000,dk
20171030,5,7.2,6.8, 0.22G,0,dk
20171031,7,7,4.7, 0.00G,0,dk
20171101,12,5.1,8.2, 0.09G,10000,dk
20171102,10,5.1,8.9, 0.42G,110000,dk
20171103,8,5.6,4.5, 0.01G,110000,dk
20171104,10,5.3,5.5, 0.06G,10000,dk
20171105,9,5.3,5.3, 0.09G,10000,dk
20171106,4,7.1,5.4, 0.00G,0,dk
20171107,4,6.5,2.6, 0.00G,100000,dk
20171108,5,4.4,1.6, 0.01G,110000,dk
20171109,8,5.2,6, 0.00G,10000,dk
20171110,6,6.3,9.6, 0.10G,10000,dk
20171111,5,6.9,13.2, 0.33G,10000,dk
20171112,4,6.7,6.1, 0.00G,10000,dk
20171113,2,6.3,3.8, 0.00G,0,dk
20171114,5,6.3,7.6, 0.16F,10000,dk
20171115,6,6.2,5.7, 0.01E,10000,dk
20171116,6,4.4,5.9, 0.08E,110000,dk
20171117,6,6.4,8.6, 0.18G,0,dk
20171118,5,6.5,9.7, 0.04G,10000,dk
20171119,4,6.7,12.3, 0.07G,10000,dk
20171120,0,6.2,0.9, 0.00G,100000,dk
20171121,0,2.5,1.7, 0.00G,110000,dk
20171122,9,4.1,8.1, 0.16E,10000,dk
20171123,9,6.1,8.9, 0.04E,10000,dk
20171124,5,6.4,3.9, 0.00A,10000,dk
20171125,2,7.2,3.6, 0.00G,0,dk
20171126,5,7.2,7.2, 0.02F,10000,dk
20171127,5,6.4,6.7, 0.41F,10000,dk
20171128,4,6.7,5.4, 0.09F,10000,dk
20171129,2,4.9,3.8, 0.02E,10000,dk
20171130,1,3.3,1.2, 0.02G,111000,dk
20171201,2,6.4,4.1, 0.02G,10000,dk
20171202,3,5.7,5.8, 0.00G,10000,dk
20171203,5,5.4,8.9, 0.11G,10000,dk
20171204,2,6.6,6.8, 0.00G,0,dk
20171205,8,5.7,15.2, 0.02G,10000,dk
20171206,9,5.6,12.6, 0.00G,10000,dk
20171207,7,5.8,10.5, 0.02G,10000,dk
20171208,4,6.4,10.3, 0.08G,10000,dk
20171209,3,7,11.8, 0.04G,10000,dk
20171210,1,6.8,5.1, 0.00G,11000,dk
20171211,0,5.1,3.4, 0.11G,111000,dk
20171212,2,6.4,9.1, 0.17G,10000,dk
20171213,3,6.1,8.1, 0.02G,11000,dk
20171214,2,4.6,6, 0.56G,11000,dk
20171215,2,7,4.8, 0.24G,10000,dk
20171216,0,6.2,5.3, 0.00G,11000,dk
20171217,0,6.4,3.5, 0.04G,11000,dk
20171218,3,4.6,5.6, 0.02G,10000,dk
20171219,3,3.1,2.7, 0.02G,110000,dk
20171220,7,2.2,5.7, 0.02G,110000,dk
20171221,6,7.1,11, 0.00G,0,dk
20171222,5,6.4,10.7, 0.00G,10000,dk
20171223,10,5.8,15.5, 0.02G,10000,dk
20171224,9,5.2,14.5, 0.00G,10000,dk
20171225,8,4.2,8.8, 0.17G,10000,dk
20171226,5,6.3,9.2, 0.11G,10000,dk
20171227,4,6.8,5.5, 0.13G,10000,dk
20171228,3,5.5,3.6, 0.34G,10000,dk
20171229,3,6.7,4.9, 0.00G,0,dk
20171230,3,5.5,4.6, 0.00G,11000,dk
20171231,5,4.8,5.6, 0.19G,10000,dk
20170101,26,7,11.5, 0.18G,10000,do
20170102,26,7.2,12.2, 0.00I,0,do
20170103,26,7.5,9.6, 0.00I,0,do
20170104,26,7.1,7.3, 0.35G,10000,do
20170105,23,7.5,4.3, 0.00G,0,do
20170106,24,7.5,4.5, 0.00I,0,do
20170107,26,7.5,9.4, 0.05G,0,do
20170108,24,7.1,4.3, 0.00G,10000,do
20170109,24,7.3,7, 0.00I,0,do
20170110,23,6,10.7, 0.36G,10000,do
20170111,25,7.1,9.8, 0.46G,10000,do
20170112,24,7.2,10.7, 0.00G,10000,do
20170113,24,6.8,10.1, 0.12G,10000,do
20170114,25,6.8,11.6, 0.08G,10000,do
20170115,24,6.9,10.2, 0.57G,10000,do
20170116,25,7.3,12.4, 0.00G,0,do
20170117,26,7.3,14.4, 0.01G,10000,do
20170118,24,7.3,12.9, 0.14G,10000,do
20170119,21,7.3,4, 0.00G,0,do
20170120,22,7.3,4.4, 0.00I,0,do
20170121,21,7.2,4, 0.04G,10000,do
20170122,22,7.3,3.7, 0.00G,0,do
20170123,21,7.1,4.2, 0.00I,0,do
20170124,26,7.4,9.9, 0.00I,0,do
20170125,23,7.2,5.5,99.99,10000,do
20170126,24,7.5,7.7, 0.02G,0,do
20170127,24,7.1,5.1, 0.00G,0,do
20170128,24,7.3,4.1, 0.00I,0,do
20170129,25,7.3,6.6, 0.00I,0,do
20170130,24,7.5,5.3, 0.01G,0,do
20170131,25,7.5,7.5, 0.00G,10000,do
20170201,25,6.5,9.8,99.99,10000,do
20170202,24,6.9,6.8, 0.24G,10000,do
20170203,25,7.5,7.7, 0.00G,0,do
20170204,26,7.5,9, 0.00I,0,do
20170205,25,7.3,10, 0.00I,0,do
20170206,25,7.2,7.9, 0.47G,10000,do
20170207,26,7.5,8.4, 0.00G,0,do
20170208,26,7.1,7.5, 0.08G,10000,do
20170209,25,7.3,6.1, 0.00G,0,do
20170210,24,7.1,4.6, 0.00I,0,do
20170211,26,7.2,8.8, 0.00I,0,do
20170212,25,6.5,6.4,99.99,10000,do
20170213,24,6.8,5.2, 0.11G,10000,do
20170214,22,6.4,5.1, 0.36G,10000,do
20170215,24,7.1,6.5, 0.00G,0,do
20170216,25,7.5,5.1, 0.00I,0,do
20170217,23,7.1,3.4, 0.00I,0,do
20170218,23,7.1,3.9,99.99,10000,do
20170219,24,6.5,5.7, 0.45G,10000,do
20170220,23,7.4,5.1, 0.00G,10000,do
20170221,23,7.2,7.3, 0.15G,10000,do
20170222,24,7.1,6.1, 0.00G,10000,do
20170223,25,7.1,7.2, 0.00I,0,do
20170224,24,7.3,6.5, 0.00I,0,do
20170225,24,6.9,4.6, 0.00I,0,do
20170226,25,6.8,6.7, 0.00I,0,do
20170227,26,7.5,9.7, 0.00I,0,do
20170228,26,7.2,11.5, 0.04G,10000,do
20170301,26,7.1,13.3, 0.00G,10000,do
20170302,26,7.3,11.7, 0.09G,0,do
20170303,26,7.4,11.6, 0.00G,0,do
20170304,26,7.2,9.3, 0.16G,10000,do
20170305,25,6.8,12.5, 0.04G,10000,do
20170306,24,6.1,18, 0.00G,10000,do
20170307,24,6.5,20.2,99.99,10000,do
20170308,25,7.2,15.9, 0.24G,0,do
20170309,25,7.5,12.1, 0.00G,0,do
20170310,26,7,9.2, 0.00G,10000,do
20170311,25,6.7,5.6, 0.16G,10000,do
20170312,26,7.3,7, 0.00G,0,do
20170313,26,7.2,8.4, 0.00I,0,do
20170314,25,7.1,6.7, 0.25G,10000,do
20170315,25,7.3,4.4, 0.00G,0,do
20170316,25,7.3,4.8, 0.00I,0,do
20170317,26,7.5,7.5, 0.00I,0,do
20170318,26,7.3,10.9, 0.00I,0,do
20170319,25,7.3,6.4, 0.08G,10000,do
20170320,24,7.1,4.9, 0.00G,0,do
20170321,25,7.3,6.7, 0.01G,0,do
20170322,25,7,6.9, 0.00G,10000,do
20170323,24,6.2,4.4, 2.51G,10000,do
20170324,24,6.2,8.4, 0.12G,10000,do
20170325,24,6.3,6, 0.00G,10000,do
20170326,25,7.5,5.2, 0.06G,0,do
20170327,25,7.5,7.2, 0.00G,0,do
20170328,24,7.4,3.6, 0.00I,0,do
20170329,24,7.5,8, 0.00G,0,do
20170330,25,7.5,9.6, 0.00G,0,do
20170331,25,7.3,8.5, 0.00I,0,do
20170401,25,7.5,5.2, 0.00I,0,do
20170402,25,7.4,4.5, 0.00I,0,do
20170403,26,7.5,8.1, 0.00I,0,do
20170404,26,7.2,9.8, 0.00I,0,do
20170405,26,7.2,8.7, 0.00I,0,do
20170406,26,7.1,8.5, 0.00I,0,do
20170407,26,7.1,8.2, 0.00I,0,do
20170408,26,7.5,6.6, 0.00I,0,do
20170409,25,7.3,4.8, 0.00I,0,do
20170410,25,6.8,6.4, 0.00I,0,do
20170411,26,7.5,7.7, 0.00I,0,do
20170412,24,6.3,6.8, 0.00G,10000,do
20170413,25,7.5,9.4, 0.32G,0,do
20170414,24,7.3,6.6, 0.00G,0,do
20170415,25,7.5,7.8, 0.00I,0,do
20170416,26,7.5,6.8, 0.00I,0,do
20170417,27,6.8,11.2,99.99,10000,do
20170418,25,6.6,12.9, 0.78G,10010,do
20170419,26,7.5,12.3, 0.05G,0,do
20170420,25,7.1,8.7, 0.00G,10000,do
20170421,26,6.9,6.7, 0.00I,0,do
20170422,26,7.3,7.7, 0.00I,0,do
20170423,26,7.5,7.9, 0.00I,0,do
20170424,27,6.8,9.4, 0.04G,10000,do
20170425,27,6.7,8.7, 0.01G,0,do
20170426,26,7.5,6.1, 0.00G,0,do
20170427,26,7.5,5.7, 0.00I,0,do
20170428,26,7.4,8.4,99.99,10000,do
20170429,26,5.7,11, 0.20G,10000,do
20170430,24,6,11.2, 0.25G,10010,do
20170501,24,6,9.2, 1.17G,10010,do
20170502,26,7.2,7.3, 4.60G,10,do
20170503,26,7.1,7.6, 0.06G,10000,do
20170504,26,7,7.2, 0.00G,10000,do
20170505,26,7.3,6.7, 0.00I,0,do
20170506,27,7.2,7.8, 0.00I,0,do
20170507,27,7.3,5.8, 0.00G,10000,do
20170508,26,7.4,4.4, 0.00I,0,do
20170509,25,6.7,3.6, 0.09G,10010,do
20170510,25,7.5,7.2, 0.14G,10,do
20170511,26,7.5,7.2, 0.00G,0,do
20170512,26,7.1,6.6, 0.00I,0,do
20170513,27,7.5,7, 0.00I,0,do
20170514,27,7.1,7.9, 0.00I,0,do
20170515,28,7.4,7.7, 0.04G,10000,do
20170516,28,7.5,7.8, 0.16G,0,do
20170517,28,7.2,7.5, 0.00G,0,do
20170518,27,7.2,8.2, 0.38G,10000,do
20170519,28,7.3,10.9, 0.00G,0,do
20170520,27,7.3,8.7, 0.00I,0,do
20170521,27,7.3,9.8, 0.00I,0,do
20170522,27,7.2,9.9, 0.14G,10000,do
20170523,28,7.2,9.1, 0.00G,0,do
20170524,28,6.8,8.4, 0.00I,0,do
20170525,28,6.7,5.6, 0.00I,0,do
20170526,27,6.4,9.3, 0.12G,10000,do
20170527,27,6.7,6.6, 0.00G,0,do
20170528,27,6.7,9.3, 0.00I,0,do
20170529,27,7,8.4,99.99,10010,do
20170530,26,6.8,7.4,99.99,10010,do
20170531,26,6.7,9.2, 0.00G,10010,do
20170601,27,7.2,8.5, 0.20G,10010,do
20170602,27,7.3,10.1, 0.00G,0,do
20170603,27,7,5.8, 0.00I,10,do
20170604,27,7.5,6.1, 0.00I,0,do
20170605,28,7.1,6.8, 0.24G,10010,do
20170606,28,7.5,7.5, 0.00G,0,do
20170607,27,6.8,7.1, 0.00I,0,do
20170608,27,7,6, 0.00I,0,do
20170609,28,7.5,7.1, 0.00I,0,do
20170610,28,7.5,7.1, 0.00I,0,do
20170611,27,7,7.8,99.99,10010,do
20170612,28,7.3,9.8, 0.00I,0,do
20170613,28,6.8,9.6,99.99,10000,do
20170614,28,7.3,9.1,99.99,10000,do
20170615,27,7.2,7.3, 1.38G,10010,do
20170616,28,7,5.6, 0.00G,10010,do
20170617,27,7.2,5.7,99.99,10010,do
20170618,27,7.2,8.1, 0.98G,10010,do
20170619,27,7,8.7, 0.00G,10010,do
20170620,27,7.6,10, 0.44G,10010,do
20170621,28,7.2,10.2, 0.00G,0,do
20170622,27,6.7,10.4, 0.15G,10000,do
20170623,27,7.4,10.3, 0.00G,0,do
20170624,28,7.2,9.3, 0.02G,10000,do
20170625,28,7.1,7.9, 0.00G,10,do
20170626,28,7.3,10.5, 0.00I,0,do
20170627,28,7.5,9.2, 0.02G,0,do
20170628,28,7.6,9.6, 0.00G,0,do
20170629,27,7.1,10.3, 0.25G,10010,do
20170630,26,6.4,7.5, 0.00G,10010,do
20170701,27,7.1,7.7, 0.41G,10,do
20170702,28,7.3,10.7, 0.00G,0,do
20170703,28,7.3,9.8, 0.00I,10,do
20170704,28,7.5,10, 0.00G,0,do
20170705,27,7.1,7.1, 0.03G,10010,do
20170706,28,7.5,8.5, 0.00G,10,do
20170707,28,7.3,10.3, 0.00I,0,do
20170708,28,7.1,9.3, 0.00I,0,do
20170709,28,6.9,8.6, 0.00G,10010,do
20170710,28,7.3,5.3, 0.06G,10,do
20170711,27,7.5,5, 0.00G,0,do
20170712,27,7.2,4.2, 0.00I,0,do
20170713,27,6.9,5.7,99.99,10010,do
20170714,28,7.5,7.1, 0.05G,10010,do
20170715,28,7.1,7.6, 0.00G,10,do
20170716,27,7.2,6.7, 0.47G,10010,do
20170717,28,7.3,9, 0.04G,10000,do
20170718,28,7.2,9.3, 0.06G,10010,do
20170719,29,7,11.3, 0.00G,10000,do
20170720,28,6.8,12, 0.00G,0,do
20170721,28,6.9,12.1, 0.13G,10000,do
20170722,28,7,9, 0.00G,10010,do
20170723,28,7.3,6.6, 0.00I,0,do
20170724,29,7.5,8.8, 0.00I,0,do
20170725,28,7.2,10.5, 0.05G,10010,do
20170726,27,7.7,7.1, 0.13G,10010,do
20170727,28,7.3,5.8, 0.00G,0,do
20170728,28,7.3,5.7, 0.00I,0,do
20170729,29,7.1,6.1, 0.00I,10,do
20170730,28,7.4,5.7,99.99,10010,do
20170731,28,7,4.8, 0.00I,10,do
20170801,28,7.1,9,99.99,10010,do
20170802,29,7.3,12.6, 0.00I,10,do
20170803,29,7.2,13, 0.12G,10010,do
20170804,29,7.5,12.6, 0.02G,0,do
20170805,28,7.2,9.5, 0.08G,10010,do
20170806,29,7.3,8.8, 0.00G,0,do
20170807,28,7.5,8,99.99,10000,do
20170808,28,7.3,7.7, 0.07G,10010,do
20170809,29,7.5,8.9, 0.00G,0,do
20170810,29,7.3,10.4, 0.00I,10,do
20170811,28,7,6.2,99.99,10010,do
20170812,27,7.5,5.9,99.99,10010,do
20170813,29,7.5,7.6, 0.00G,10,do
20170814,29,7.1,9.6, 0.00I,10,do
20170815,28,7.2,10.4, 0.02G,10010,do
20170816,29,7.3,11.6, 0.00G,0,do
20170817,28,6.6,11.2, 0.21G,10010,do
20170818,29,7.3,9.3, 0.08G,10,do
20170819,28,7.1,11, 0.00G,10010,do
20170820,28,6.6,8, 0.26G,10010,do
20170821,28,7.2,7.5, 0.08G,0,do
20170822,29,7.3,8.8, 0.00G,10,do
20170823,29,7.1,7.9, 0.00I,0,do
20170824,29,7.4,6.1, 0.00I,0,do
20170825,29,7,8.5, 0.00I,10,do
20170826,28,7.4,7.4, 0.16G,10010,do
20170827,28,7.2,8.4, 0.02G,0,do
20170828,29,7.3,7.3, 0.00G,0,do
20170829,29,7.5,6.3, 0.01G,10,do
20170830,28,6.8,6.1, 0.24G,10010,do
20170831,29,7.5,7.9, 0.00G,0,do
20170901,29,7.5,8.7, 0.00I,0,do
20170902,28,7.1,8.3, 0.06G,10000,do
20170903,29,7.1,7.1, 0.04G,10010,do
20170904,29,7,6, 0.00G,10,do
20170905,28,7.5,6.1, 0.00I,0,do
20170906,29,7.4,8.8, 0.00G,0,do
20170907,26,5.5,15.5, 1.26G,10010,do
20170908,29,7.2,10.1, 0.00G,10010,do
20170909,29,7.2,6.8, 0.00G,10,do
20170910,28,7.3,7.2, 0.00I,0,do
20170911,28,7.4,6.5, 0.00I,0,do
20170912,28,7.1,5.7, 0.00G,0,do
20170913,28,7.5,4.5, 0.00I,0,do
20170914,28,7.4,4.5,99.99,10010,do
20170915,27,6.6,6.7, 1.80G,10010,do
20170916,27,7.2,5.8, 1.72G,10010,do
20170917,28,7.1,4.9, 0.00G,10,do
20170918,27,7,5.6, 0.08G,10010,do
20170919,29,7.5,11.1, 0.00G,10,do
20170920,27,5.5,17.1, 0.04G,10000,do
20170921,26,3.9,23.5, 5.40G,10010,do
20170922,28,5.8,13, 1.04G,10010,do
20170923,26,6,9.5, 3.16G,10010,do
20170924,28,7.2,8.3, 0.21G,10010,do
20170925,28,7.3,8.5, 0.00G,0,do
20170926,28,7.3,5.8, 0.00I,0,do
20170927,27,7,4.5, 0.00I,0,do
20170928,27,7,6.7, 0.00I,0,do
20170929,28,7,9.4,99.99,10000,do
20170930,27,7.3,9.4, 0.00G,0,do
20171001,26,6.3,4.2, 0.19G,10010,do
20171002,26,7.5,4.5, 1.63G,0,do
20171003,28,7.5,8.7, 0.00G,10,do
20171004,28,7.2,6.9, 0.08G,0,do
20171005,27,7.4,5.6, 0.00G,10000,do
20171006,27,7.4,4.5, 0.19G,10000,do
20171007,26,6.7,3.2, 0.00G,10000,do
20171008,26,6.9,2.8, 0.00G,10000,do
20171009,26,7.2,6.5, 0.00G,0,do
20171010,25,7,3.3, 0.10G,10010,do
20171011,26,7,3.3, 0.67G,10,do
20171012,27,7.1,5.6, 0.06G,10,do
20171013,27,7.3,5.1, 0.00G,0,do
20171014,28,7.3,5.5, 0.00G,10000,do
20171015,27,7.4,4.8,99.99,10000,do
20171016,28,7,8.5, 0.50G,10010,do
20171017,28,7.2,9.2, 0.04G,0,do
20171018,28,7.3,7.9, 0.02G,10,do
20171019,28,7.2,9, 0.00G,0,do
20171020,28,6.7,8.7, 0.04G,10000,do
20171021,28,7.1,9.2, 0.04G,0,do
20171022,28,6.9,10.3, 0.00G,0,do
20171023,27,7.2,6.5, 0.11G,10000,do
20171024,27,7.3,6.9, 0.00G,0,do
20171025,27,7.5,5.3, 0.00I,0,do
20171026,27,7.5,5.5, 0.00I,0,do
20171027,27,7.5,6.6, 0.00I,0,do
20171028,27,7.5,7, 0.00G,10000,do
20171029,26,6.5,5.5, 0.83G,10000,do
20171030,26,7.3,3.1, 0.00G,0,do
20171031,25,7.1,2.5, 0.00I,0,do
20171101,27,7.3,5.4, 0.00I,0,do
20171102,27,7.5,7.5, 0.00I,0,do
20171103,27,7.3,6.6, 0.00I,0,do
20171104,26,7.3,5.9, 0.00I,0,do
20171105,26,7.1,6.4,99.99,10000,do
20171106,26,6.6,6.2, 0.08G,10010,do
20171107,25,6.6,3.5, 1.57G,10010,do
20171108,26,6.5,4.9, 0.20G,10010,do
20171109,26,6.5,5.9, 0.11G,10000,do
20171110,27,7,4.7, 0.00G,10010,do
20171111,27,7.1,6.4, 0.04G,10000,do
20171112,26,6.9,6.9, 1.63G,10000,do
20171113,26,7.1,5.8, 0.80G,10000,do
20171114,26,6.3,6.9, 0.00G,10000,do
20171115,28,7.5,7.6, 0.45G,10000,do
20171116,26,7.2,5.2, 0.04G,10010,do
20171117,27,6.8,6, 0.05G,10000,do
20171118,25,6.3,4.7, 0.35G,10000,do
20171119,25,7.1,2.9, 0.06G,10000,do
20171120,24,6.8,2.1, 0.02G,10000,do
20171121,25,7.4,4.2, 0.50G,10010,do
20171122,26,6.7,5.9, 0.24G,0,do
20171123,25,7.5,4.3, 0.00G,0,do
20171124,26,7.3,5.1, 0.00I,0,do
20171125,27,7.5,5.5, 0.00G,10,do
20171126,26,7.3,4.9, 0.03G,0,do
20171127,25,7.5,4.4, 0.00G,0,do
20171128,26,7.5,4.6, 0.00I,0,do
20171129,25,7.5,4.1, 0.00I,0,do
20171130,26,7.2,4.3, 0.21G,10000,do
20171201,24,7.1,2.7, 0.00G,0,do
20171202,24,7.1,2.8, 0.00I,0,do
20171203,24,7.3,3.1, 0.00I,0,do
20171204,24,7.5,2, 0.00I,0,do
20171205,27,7.5,9, 0.00I,0,do
20171206,27,6.7,11.3, 0.00I,0,do
20171207,27,7.5,11.4, 0.13G,0,do
20171208,26,7.3,9.7, 0.00G,10010,do
20171209,27,7.5,10.4, 0.00I,0,do
20171210,26,7.5,7.3, 0.00I,0,do
20171211,26,7.3,5.7, 0.00I,0,do
20171212,24,7.3,4.4, 0.00I,0,do
20171213,25,7,4.8, 0.00I,0,do
20171214,25,7.1,4.2, 0.00I,0,do
20171215,27,7.2,8, 0.00I,0,do
20171216,27,7.3,10.2, 0.00I,0,do
20171217,26,7.3,11.5, 0.08G,10000,do
20171218,27,7.5,11, 0.00G,0,do
20171219,26,7.5,8.4, 0.00I,0,do
20171220,26,7.1,8.5, 0.00G,10000,do
20171221,26,7.3,8.2, 0.21G,10000,do
20171222,26,6.9,6.9, 0.00G,10000,do
20171223,26,7,6.7, 0.01G,10000,do
20171224,27,7.4,11.6, 0.06G,0,do
20171225,26,7.2,10.7, 0.00G,0,do
20171226,26,7.3,10.5,99.99,10000,do
20171227,27,7.2,12.1, 0.01G,0,do
20171228,26,7.1,11, 0.00G,10000,do
20171229,26,7,9.4,99.99,10000,do
20171230,25,7.5,5.3, 0.00I,0,do
20171231,25,6.7,5.6, 0.86G,10000,do
20170101,28,6.2,6.2, 0.00H,10000,ec
20170102,30,6.2,6.1, 0.00I,0,ec
20170103,29,6.3,6.4, 0.00I,0,ec
20170104,28,6.3,7.1, 0.00B,10000,ec
20170105,27,6,5.1, 0.00A,10000,ec
20170106,27,6.3,4.4, 0.12G,10000,ec
20170107,28,6.2,5.2, 0.00G,10000,ec
20170108,25,5.1,3.6, 0.63G,10000,ec
20170109,26,5.3,4.5, 4.17G,10000,ec
20170110,25,5.7,5.9, 0.94G,10000,ec
20170111,27,6.2,4.5, 0.00G,0,ec
20170112,27,6.2,5.7, 0.01G,0,ec
20170113,27,6.2,5.9, 0.00G,10000,ec
20170114,26,6.1,4.8,99.99,10000,ec
20170115,26,6.2,3.9, 0.16B,10000,ec
20170116,28,6.2,6.9, 0.00G,0,ec
20170117,28,7.2,6.9, 0.00I,0,ec
20170118,27,6.2,5.6, 0.00I,0,ec
20170119,28,6.2,7.1, 0.00I,0,ec
20170120,26,6.2,6.3, 0.00G,10000,ec
20170121,26,5.8,7.5, 0.16G,10000,ec
20170122,29,6.3,6.2, 0.00G,0,ec
20170123,28,6.3,6.1,99.99,10000,ec
20170124,29,6.7,6.3,99.99,10000,ec
20170125,27,6.2,6.7, 0.00B,10000,ec
20170126,26,6,5.6, 0.12G,10000,ec
20170127,26,5.6,4.4, 1.73G,10000,ec
20170128,27,6.2,4.3, 0.00G,10000,ec
20170129,26,6.5,5, 0.00B,10000,ec
20170130,25,4.8,3.4, 1.46G,10010,ec
20170131,27,5.9,4.4, 1.93G,10010,ec
20170201,27,6.1,4.4, 0.04G,10010,ec
20170202,26,5.6,3.7, 0.16G,10000,ec
20170203,26,6,3.9, 1.89G,10000,ec
20170204,26,6,4.2, 4.37G,10010,ec
20170205,27,6.3,4.9, 0.00G,10010,ec
20170206,27,6,6.8,99.99,10000,ec
20170207,27,6.5,5.3, 0.08G,10010,ec
20170208,27,6,6.3, 0.08G,10000,ec
20170209,27,6.2,3.9, 0.02G,10010,ec
20170210,27,6,5.2, 0.67G,10010,ec
20170211,28,6.5,5.4, 0.47G,10010,ec
20170212,28,6.2,6.2, 0.00G,10010,ec
20170213,28,6.4,5.5, 0.04A,0,ec
